Name,Address,City,State,Zip,Lat,Long,IsSchool,Breakfast,Lunch,Supper,PMSnack
Greater Chicago Food Depository - Stamps Rhine Center,1329 N Larrabee St,Chicago,IL,60610,41.905819,-87.643072,0,1,1,0,1
Greater Chicago Food Depository - MO St. Mark Parish,1048 N Campbell Ave,Chicago,IL,60622,41.900774,-87.689744,0,0,1,0,0
Greater Chicago Food Depository - Mabel Manning Branch Library,6 S Hoyne Ave,Chicago,IL,60612,41.88103,-87.679549,0,0,1,0,0
Greater Chicago Food Depository - Hands Together Heart to Art,425 S Wabash Ave,Chicago,IL,60605,41.876379,-87.625597,0,0,1,0,1
Greater Chicago Food Depository - Canaryville Branch Library,642 W 43rd St,Chicago,IL,60609,41.816476,-87.642592,0,0,1,0,0
Greater Chicago Food Depository - Korean American Resource and Cultural Center,6212 N Lincoln Ave,Chicago,IL,60659,41.994622,-87.714886,0,0,0,1,1
Greater Chicago Food Depository - Intercessor Inc,4014 W Chicago Ave,Chicago,IL,60651,41.895568,-87.726808,0,1,1,0,0
Greater Chicago Food Depository - Martin Temple AME Zion,6930 S Cottage Grove Ave,Chicago,IL,60637,41.768887,-87.606126,0,0,1,0,0
Greater Chicago Food Depository - Mo West Belmont Library,3104 N Narragansett Ave,Chicago,IL,60634,41.936729,-87.786163,0,0,1,0,0
Greater Chicago Food Depository - The Children's Place Association,3059 W Augusta Blvd,Chicago,IL,60622,41.899039,-87.704061,0,1,1,0,0
Greater Chicago Food Depository - The Community Builders at Oakwood Shores,3859 S Vincennes Ave,Chicago,IL,60653,41.824114,-87.6122,0,0,1,0,1
Greater Chicago Food Depository - Univeristy of IL at Chicago,1040 W Harrison St,Chicago,IL,60607,41.874951,-87.652924,0,0,1,0,1
Greater Chicago Food Depository - Success to Significance,49 W 111th Pl,Chicago,IL,60628,41.691479,-87.625002,0,1,1,0,0
Greater Chicago Food Depository - Union Tabernacle MB Church,6623 S Stewart Ave,Chicago,IL,60621,41.773704,-87.634862,0,1,1,0,0
Greater Chicago Food Depository - Resurrection Medical Center,7435 W Talcott Ave,Chicago,IL,60631,41.987827,-87.81437,0,0,1,0,0
Greater Chicago Food Depository - Antioch Havens Homes,420 W 63rd St,Chicago,IL,60621,41.780141,-87.635681,0,1,1,0,0
Greater Chicago Food Depository - Kings Dominion International Church,11625 S Ashland Ave,Chicago,IL,60643,41.682166,-87.661127,0,1,1,0,0
Greater Chicago Food Depository - Masjid Al Farooq,8950 S Stony Island Ave,Chicago,IL,60617,41.731746,-87.58594,0,1,1,0,0
Greater Chicago Food Depository - Mercy Housing Lakefront - Roseland Apt,10426 S Michigan Ave,Chicago,IL,60628,41.704742,-87.621057,0,1,1,0,0
Greater Chicago Food Depository - Westside Technical Institute,2800 S Western Ave,Chicago,IL,60608,41.84096,-87.686232,0,1,1,0,0
Greater Chicago Food Depository - Chicago Youth Centers - ESI Program,7601 S Phillips Ave,Chicago,IL,60649,41.75693,-87.564755,0,0,1,0,1
Greater Chicago Food Depository - Millenium Park,70 W Monroe St,Chicago,IL,60603,41.880583,-87.630333,0,0,1,0,0
Greater Chicago Food Depository - PRC Learning Center,100 N Hermitage Ave,Chicago,IL,60612,41.883703,-87.670957,0,1,1,0,0
Greater Chicago Food Depository - Mackinaw,8330 S Mackinaw Ave,Chicago,IL,60617,41.743804,-87.543308,0,1,1,0,0
Greater Chicago Food Depository - Action Coalition of Englewood,6455 S Peoria St,Chicago,IL,60621,41.776406,-87.646805,0,1,1,0,0
Greater Chicago Food Depository - Metro Squash,6100 S Cottage Grove Ave,Chicago,IL,60637,41.783842,-87.606376,0,0,1,0,0
Greater Chicago Food Depository - Metropolitan Apostolic Church,4100 S King Dr,Chicago,IL,60653,41.820002,-87.617465,0,1,1,0,0
Greater Chicago Food Depository - Staford Memorial Seventh Day Adventist Church,500 W 119th St,Chicago,IL,60628,41.678098,-87.63557,0,0,1,1,1
Greater Chicago Food Depository - New Conventant Life,9321 S Cottage Grove Ave,Chicago,IL,60619,41.725017,-87.604127,0,1,1,0,0
Agudath Israel of Illinois - Camp Bnos,3200 W Peterson Ave,Chicago,IL,60659,41.991264,-87.709971,0,1,1,0,0
Agudath Israel of Illinois - Camp Pirchei,2620 W Touhy Ave,Chicago,IL,60645,42.012417,-87.695969,0,1,1,0,0
Agudath Israel of Illinois - ATT Summer,2828 W Pratt Blvd,Chicago,IL,60645,42.005617,-87.701234,0,1,1,0,0
Agudath Israel of Illinois - Bernard Horwich JCC,3003 W. Touhy Ave,Chicago,IL,60645,42.011537,-87.705141,0,0,1,0,0
Agudath Israel of Illinois - Pirchei Day Camp,6122 N California Ave,Chicago,IL,60659,41.992957,-87.699789,0,1,1,0,0
CS Academy - CS Academy,6014 S Racine Ave,Chicago,IL,60636,41.784561,-87.65499,0,1,1,0,0
CS Academy - Trinity Baptist Church,6201 S Laflin,Chicago,IL,60636,41.781186,-87.661461,0,1,1,0,0
CS Academy - CS Academy II,6014 South Racine,Chicago,IL,60636,41.784561,-87.65499,0,1,1,0,0
CS Academy - Gospel Quartets Academy,7915 S Halsted St,Chicago,IL,60620,41.750133,-87.643697,0,1,1,0,0
By the Hand Club for Kids - By The Hand Austin,415 N Laramie Ave,Chicago,IL,60644,41.888283,-87.755021,0,0,1,0,0
By the Hand Club for Kids - By the Hand Altgeld Murry,13015 S Ellis Ave,Chicago,IL,60827,41.658582,-87.597521,0,0,1,0,0
Casa Central - Casa Central YOU,1343 N California Ave,Chicago,IL,60622,41.906048,-87.696532,0,1,1,0,0
New Life Community Ministries - Assembly of Faith,1222 W 108th St,Chicago,IL,60643,41.697924,-87.653369,0,1,1,0,0
Catholic Charities of Archdioces - Phalanx Family Services,1201 W 115th St,Chicago,IL,60643,41.684335,-87.652173,0,1,1,0,0
Bibleway Apostolic Faith Church - Bibleway Apostolic Church,1807 S Kostner,Chicago,IL,60651,41.85664,-87.734361,0,1,1,0,0
Bibleway Apostolic Faith Church - BDC Sports,3800 W Jackson Blvd,Chicago,IL,60624,41.877173,-87.720723,0,0,0,1,0
Bibleway Apostolic Faith Church - Orr Academy,730 N. Pulaski,Chicago,IL,60624,41.894171,-87.726049,0,0,0,1,0
Woodlawn Missionary Baptist Church - Woodlawn Anointed Playland,4819 West Chicago,Chicago,IL,60644,41.894977,-87.746605,0,1,1,0,0
New Direction Empowerment - Holy Zion MB Church,1258 W 103rd St,Chicago,IL,60643,41.707169,-87.654944,0,1,1,0,0
Greater Holy Temple Church Of - Greater Holy Temple COGIC,246 N California Ave,Chicago,IL,60612,41.885666,-87.696738,0,1,1,0,0
Youth Leadership Association - Banner Academy South High Sch,2330 E 99th St,Chicago,IL,60617,41.715623,-87.567166,0,1,1,0,0
New Life Community Ministries - The Ark Of St Sabina,7800 S Racine Ave,Chicago,IL,60620,41.752296,-87.65381,0,1,1,0,0
New Life Community Ministries - Tried Stone Church 1415,1415 W 104th St,Chicago,IL,60643,41.704637,-87.65814,0,0,1,0,0
New Life Community Ministries - Joshua Church,3255 W Carroll Ave,Chicago,IL,60624,41.887194,-87.708469,0,1,1,0,0
New Life Community Ministries - Greater Holy Temple,4522 W 16th,Chicago,IL,60624,41.858921,-87.738184,0,1,1,0,0
New Life Community Ministries - Union MB Church,610 N Homan,Chicago,IL,60612,41.892259,-87.711684,0,1,1,0,0
New Life Community Ministries - New Life Community Ministries,3540 W Cermak Rd,Chicago,IL,60623,41.851958,-87.713978,0,1,1,0,0
New Life Community Ministries - SPIRIT REDEEMED CAMP,6615 S Ashland Ave,CHICAGO,IL,60636,41.773529,-87.66367,0,1,1,0,0
New Life Community Ministries - REUNITED CAMP,1444 S Pulaski Rd,CHICAGO,IL,60623,41.861146,-87.72536,0,1,1,0,0
New Life Community Ministries - EMPOWERMENT CAMP,601 W 120th St,Chicago,IL,60628,41.675826,-87.637288,0,1,1,0,0
New Life Community Ministries - One Stop Outreach,6120 W North Ave,Chicago,IL,60639,41.909468,-87.778562,0,1,1,0,0
New Life Community Ministries - New Kingdom Camp,501 N Central Ave,Chicago,IL,60644,41.889655,-87.764668,0,1,1,0,0
New Life Community Ministries - New Kingdom Church,5213 W Potomac Ave,Chicago,IL,60651,41.903928,-87.756322,0,1,1,0,0
New Life Community Ministries - Loving Spirit M B Church,424 W 103rd Street,Chicago,IL,60628,41.70723,-87.63401,0,1,1,0,0
New Life Community Ministries - bright star,735 east 44th,chicago,IL,60653,41.81467,-87.607811,0,1,1,0,0
New Life Community Ministries - fellowship baptist church,4543 south princeton,chicago,IL,60609,41.811398,-87.632994,0,1,1,0,0
New Life Community Ministries - first paradise,6736 south cottage grove,chicago,IL,60637,41.772019,-87.60614,0,1,1,0,0
New Life Community Ministries - holy trinity,5416 south calumet,chicago,IL,60615,41.795994,-87.618007,0,1,1,0,0
New Life Community Ministries - Kingdom Life Ministries,6605 S. Hamilton,Chicago,IL,60636,41.77348,-87.677117,0,1,1,0,0
New Life Community Ministries - New Cannaland,5957 S. Peoria,Chicago,IL,60621,41.78533,-87.647021,0,1,1,0,0
New Life Community Ministries - New Nazareth MBC,7933 S. Yates,Chicago,IL,60617,41.750624,-87.565838,0,1,1,0,0
New Life Community Ministries - New Spiritual Light,7566 S. South Shore Dr.,Chicago,IL,60649,41.758807,-87.55598,0,1,1,0,0
New Life Community Ministries - Prayer Tabernacle,9535 S. Prospect Ave,Chicago,IL,60643,41.720175,-87.664813,0,1,1,0,0
New Life Community Ministries - South Shore UMC,7350 S. Jeffery BLVD,Chicago,IL,60649,41.760952,-87.57651,0,1,1,0,0
New Life Community Ministries - St. James Industrial,8539 S Racine,Chicago,IL,60620,41.738319,-87.653155,0,1,1,0,0
New Life Community Ministries - The Way of Truth Church Baptist,6458 S. California,Chicago,IL,60629,41.775645,-87.693684,0,1,1,0,0
New Life Community Ministries - True Light/B.F. Paxton Community Development,7300 S. Maryland,Chicago,IL,60619,41.762068,-87.604513,0,1,1,0,0
New Life Community Ministries - Corinthian Temple,4520 W. Washington,Chicago,IL,60624,41.882227,-87.738844,0,1,1,0,0
New Life Community Ministries - Great True Vine,5936 W. Division,Chicago,IL,60651,41.902184,-87.774455,0,1,1,0,0
New Life Community Ministries - Mt. Vernon,2622 W. Jackson,Chicago,IL,60612,41.877881,-87.69191,0,1,1,0,0
New Life Community Ministries - New Landmark,2700 W. Wilcox,Chicago,IL,60612,41.879535,-87.694183,0,1,1,0,0
New Life Community Ministries - New Mt. Pilgrim,4301 W Washington Blvd,Chicago,IL,60624,41.881633,-87.733296,0,1,1,0,0
New Life Community Ministries - Peoples Church of The Harvest,3570 W. 5th Ave.,Chicago,IL,60624,41.876115,-87.71526,0,1,1,0,0
New Life Community Ministries - Reaching Out Ministries,2431 W. Roosevelt,Chicago,IL,60608,41.866379,-87.68732,0,1,1,0,0
New Life Community Ministries - Rhema Word Church,5460 W. Ohio,Chicago,IL,60644,41.891301,-87.762963,0,1,1,0,0
New Life Community Ministries - Rising Sun,820 N. Central,Chicago,IL,60639,41.896116,-87.716542,0,1,1,0,0
New Life Community Ministries - Tiberia Baptist,3906 W. Roosevelt,Chicago,IL,60651,41.866447,-87.723037,0,1,1,0,0
New Life Community Ministries - Universal MBC,535 North Cicero,Chicago,IL,60644,41.890732,-87.745445,0,1,1,0,0
New Life Community Ministries - Bethany El Buen Pastor UMC,3900 N Richmond,Chicago,IL,60618,41.952131,-87.70187,0,1,1,0,0
New Life Community Ministries - Alliance for Community Peace,509 W. Elm St,Chicago,IL,60610,41.902514,-87.641525,0,1,1,0,0
New Life Community Ministries - Grace and Peace,2100 N. Kildare,Chicago,IL,60639,41.919084,-87.734286,0,1,1,0,0
New Life Community Ministries - Iglesia Evangelica,3000 N. Kedzie,Chicago,IL,60618,41.935965,-87.707849,0,1,1,0,0
New Life Community Ministries - Iglesia Evangelica Emmanuel,3000 N Kedzie Ave,Chicago,IL,60618,41.935965,-87.707849,0,1,1,0,0
New Life Community Ministries - Iglesia Evangelica Reformada,5016 W Armitage Ave,Chicago,IL,60639,41.917128,-87.751684,0,1,1,0,0
New Life Community Ministries - New Life Pilsen,2512 S. oakley,Chicago,IL,60688,41.84615,-87.683444,0,1,1,0,0
New Life Community Ministries - Northwest Community,5318 W. Diversity,Chicago,IL,60639,41.931579,-87.759755,0,1,1,0,0
New Life Community Ministries - Storehouse,2500 N. Talman,Chicago,IL,60647,41.926802,-87.694134,0,1,1,0,0
New Life Community Ministries - Union Baptist,940 N. Orleans,Chicago,IL,60610,41.90015,-87.637628,0,1,1,0,0
New Life Community Ministries - Upper Room,1357 N. California,Chicago,IL,60622,41.906397,-87.696584,0,1,1,0,0
New Life Community Ministries - Urban Vinyard,2145 N. Maplewood,Chicago,IL,60622,41.920643,-87.691099,0,1,1,0,0
New Life Community Ministries - St. Sabina,7800 S. Racine,Chicago,IL,60620,41.752296,-87.65381,0,1,1,0,0
New Life Community Ministries - West Point,3566 S. Cottage Groove,Chicago,IL,60653,41.829251,-87.610022,0,1,1,0,0
New Life Community Ministries - Sweet Relief,4247 W. Division,Chicago,IL,60651,41.902349,-87.733158,0,1,1,0,0
New Life Community Ministries - redemptive tabernacle,9901 south beverly,chicago,IL,60643,41.71401,-87.659616,0,1,1,0,0
New Life Community Ministries - stone temple,3622 w. douglass,chicago,IL,60623,41.863175,-87.716355,0,1,1,0,0
New Life Community Ministries - house covenant,3827 west ogden,chicago,IL,60623,41.852101,-87.720797,0,1,1,0,0
New Life Community Ministries - truth and deliverance,5151 west madison,chicago,IL,60624,41.880037,-87.754624,0,1,1,0,0
New Life Community Ministries - VERNON BAPTIST CHURCH,6400 SOUTH CHAMPLAIN,CHICAGO,IL,60637,41.778496,-87.609563,0,0,1,0,0
New Life Community Ministries - NEW LIFE IN CHRIST MINISTRIES,2930 W Flournoy St,Chicago,IL,60612,41.873065,-87.699871,0,1,1,0,1
New Life Community Ministries - New Life South,1734 east 79th,chicago,IL,60649,41.751631,-87.581893,0,1,1,0,0
New Life Community Ministries - helping hand church,538 north lavergne,chicago,IL,60644,41.89056,-87.750773,0,1,1,0,0
New Life Community Ministries - new life holiness church,5637 W North Ave,Chicago,IL,60639,41.909154,-87.767333,0,1,1,0,0
New Life Community Ministries - praise tabernacle center,9511 south commercial,chicago,IL,60617,41.722564,-87.550953,0,1,1,0,0
New Life Community Ministries - performing christ ministries,5209 west lake street,chicago,IL,60644,41.886935,-87.755746,0,1,1,0,0
New Life Community Ministries - skyscraper ministries,520 west 26th street,chicago,IL,60616,41.845671,-87.64099,0,1,1,0,0
New Life Community Ministries - lodebar church,5201 south princeton,chicago,IL,60609,41.799878,-87.632783,0,1,1,0,0
New Life Community Ministries - Heart of God,7422 south vincennes,chicago,IL,60621,41.75919,-87.63127,0,1,1,0,0
New Life Community Ministries - Chicago Embassy,5848 S. Princeton,Chicago,IL,60621,41.787499,-87.633276,0,1,1,0,0
New Life Community Ministries - Faith UMC,335 W. 75th,Chicago,IL,60620,41.757863,-87.633412,0,1,1,0,0
New Life Community Ministries - Free Spirt,1244 E. 79th St.,Chicago,IL,60619,41.751588,-87.593924,0,1,1,0,0
New Life Community Ministries - Mt. Calvary,6109-11 S. Kenwood,Chicago,IL,60637,41.78377,-87.592629,0,1,1,0,0
New Life Community Ministries - New Memorial,6844 S. Indiana,Chicago,IL,60637,41.769698,-87.620605,0,1,1,0,0
New Life Community Ministries - Nu Grace Nu Mercy,7783 S. Exchange,Chicago,IL,60649,41.753883,-87.554165,0,1,1,0,0
New Life Community Ministries - Providence,8401 S. Ashland,Chicago,IL,60620,41.740958,-87.66271,0,1,1,0,0
New Life Community Ministries - Come Alive,2206 E. 73rd,Chicago,IL,60649,41.762709,-87.570784,0,1,1,0,0
New Life Community Ministries - Greater Rock Baptist Church,718 S Independence Blvd,Chicago,IL,60624,41.871977,-87.720743,0,1,1,0,0
New Life Community Ministries - Heirs of Promise,4821 W. Chicago,Chicago,IL,60651,41.894697,-87.746642,0,1,1,0,0
New Life Community Ministries - Home of Life,4650 W. Madison,Chicago,IL,60644,41.880956,-87.74192,0,1,1,0,0
New Life Community Ministries - Hope Community,5900 W. Iowa,Chicago,IL,60651,41.896842,-87.772562,0,1,1,0,0
New Life Community Ministries - Inspiration Deliverance Center,647 N. Parkside,Chicago,IL,60644,41.892644,-87.766214,0,1,1,0,0
New Life Community Ministries - New Home Baptist Church,4804 W. Polk st,Chicago,IL,60644,41.870595,-87.745248,0,1,1,0,0
New Life Community Ministries - New Macedonia,4244 W. Madison,Chicago,IL,60624,41.880901,-87.732429,0,1,1,0,0
New Life Community Ministries - New Misson,4700 W. Polk,Chicago,IL,60644,41.870693,-87.742692,0,1,1,0,0
New Life Community Ministries - Casa de Santidad,5300 S. Maplewood,Chicago,IL,60632,41.797248,-87.688316,0,1,1,0,0
New Life Community Ministries - Iglesia Cristiana Manantial,4300 S. California,Chicago,IL,60632,41.815363,-87.694596,0,1,1,0,0
New Life Community Ministries - New Life Community Midway,5101 S. Keeler,Chicago,IL,60629,41.799983,-87.727479,0,1,1,0,0
New Life Community Ministries - New Life Convenant,2704 W. North Ave,Chicago,IL,60647,41.910556,-87.694991,0,1,1,0,0
New Life Community Ministries - New Life Northwest,5100 W. Diversey,Chicago,IL,60639,41.931719,-87.754278,0,1,1,0,0
New Life Community Ministries - New Tiberia Church,911 S. Kedzie,Chicago,IL,60623,41.869761,-87.705505,0,1,1,0,0
New Life Community Ministries - Word Empowerment,3933 W. Columbus,Chicago,IL,60618,41.736611,-87.719693,0,1,1,0,0
New Life Community Ministries - New Light,7426 S. Halsted,Chicago,IL,60609,41.758989,-87.644585,0,1,1,0,0
New Life Community Ministries - Youth Peace Corner,5022 W. Madison,Chicago,IL,60609,41.880794,-87.751156,0,1,1,0,0
New Life Community Ministries - spreading the word,2728 east 79th,chicago,IL,60649,41.751953,-87.557416,0,1,1,0,0
New Life Community Ministries - unity outreach center,3065 east 93rd,chicago,IL,60617,41.726157,-87.54863,0,1,1,0,0
New Life Community Ministries - Lively Stone,4938 W. Chicago Ave.,Chicago,IL,60651,41.895293,-87.749853,0,1,1,0,0
New Life Community Ministries - Agape Church Of Love,3623 W North Ave,Chicago,IL,60647,41.909841,-87.71774,0,1,1,0,0
New Life Community Ministries - Anointed Heirs Outreach Min.,7601 S Kostner Ave,Chicago,IL,60652,41.754523,-87.7319,0,1,1,0,0
New Life Community Ministries - Elston UMC,5253 N Kenmore Ave,Chicago,IL,60640,41.978006,-87.656455,0,1,1,0,0
New Life Community Ministries - Power Source Intl. Ministry,5820 W Chicago Ave,Chicago,IL,60651,41.895024,-87.771247,0,1,1,0,0
New Life Community Ministries - Temple of Life Church,5836 W Madison St,Chicago,IL,60644,41.880392,-87.771485,0,1,1,0,0
New Life Community Ministries - Mercy Seat,4656 W Erie St,Chicago,IL,60644,41.892571,-87.743253,0,1,1,0,0
New Life Community Ministries - Gospel Temple Church,3855 W Harrison St,Chicago,IL,60624,41.873231,-87.722601,0,1,1,0,0
New Life Community Ministries - Temple of Glory,311 E 95th St,Chicago,IL,60619,41.721555,-87.615961,0,1,1,0,0
New Life Community Ministries - Liberation,7400 S Michigan Ave,Chicago,IL,60619,41.760082,-87.621596,0,1,1,0,0
New Life Community Ministries - Friendly Temple Church,7745 S State St,Chicago,IL,60619,41.753229,-87.624176,0,1,1,0,0
New Life Community Ministries - Christian Love,535 N Spaulding Ave,Chicago,IL,60624,41.89134,-87.708535,0,1,1,0,0
Joyces Playhouse Nursery And - Clair Methodist Church,3956 W 14th st,Chicago,IL,60623,41.862539,-87.724331,0,1,1,0,0
Faith Miracle Temple Church - Faith Miracle Temple Church,4258 W Iowa St,Chicago,IL,60651,41.897343,-87.73334,0,1,1,0,0
Philadelphia Missionary - Philadelphia Missionary,3335 W Washington Blvd,Chicago,IL,60624,41.882462,-87.709983,0,1,1,0,0
The Lords Way Missionary - Stir Up the Gifts Ministry,7236 South Ashland,Chicago,IL,60636,41.762009,-87.664099,0,1,1,0,0
Abundant Favor Worship Ctr - AFWC,5841 W. Division,Chicago,IL,60651,41.901874,-87.77213,0,1,1,0,0
Abundant Favor Worship Ctr - Mount Zion M B Church,4344 W Madison St,Chicago,IL,60624,41.880904,-87.734879,0,1,1,0,0
Horizons For Youth - Horizons for Youth Summer Program,751 N State St,Chicago,IL,60654,41.896465,-87.627611,0,1,1,0,1
New Greater True Light MB Church - New Greater True Light MB Church,5401 W Chicago Ave,Chicago,IL,60651,41.894718,-87.760959,0,1,1,0,0
Peaceful New Beginnings - Peaceful New Beginnings MBC,345 S Cicero Ave,Chicago,IL,60644,41.875535,-87.744894,0,1,1,0,0
Noble Street Charter Schools - Noble St Chtr-Johnson College Prep,6350 S Stewart Ave,Chicago,IL,60621,41.778615,-87.635563,0,1,1,0,0
Noble Street Charter Schools - Noble St Chtr-Hansberry College Prep - Silver,8748 S Aberdeen St,Chicago,IL,60620,41.734935,-87.651323,0,1,1,0,0
Noble Street Charter Schools - Noble St Chtr-DRW Trading College Prep,931 S Homan Ave,Chicago,IL,60624,41.869227,-87.710009,0,1,1,0,0
Noble Street Charter Schools - Rowe-Clark Math and Science Academy,3645 W Chicago Ave,Chicago ,IL,60651,41.895186,-87.718132,0,1,1,0,0
Noble Street Charter Schools - Pritzker College prep,4131 W Cortland Ave,Chicago ,IL,60639,41.914852,-87.729572,0,1,1,0,0
Noble Street Charter Schools - ITW David Speer Academy,5321 W Grand Ave,Chicago,IL,60639,41.917088,-87.760063,0,1,1,0,0
IHSCA Charter School - IHSCA Charter School,2520 S Western Ave,Chicago,IL,60608,41.845752,-87.685857,0,1,1,0,0
Chicago State University - CSU Cafeteria SUB 2nd Fl,9501 S King Dr,Chicago,IL,60628,41.719584,-87.610879,0,1,1,1,0
1st Holy Zion Missionary - Woodlawn Baptist Church,6207 S. University,Chicago,IL,60637,41.782148,-87.597635,0,1,1,0,0
1st Holy Zion Missionary - 1st Holy Zion Missionary,6110 S Ashland Ave,Chicago,IL,60636,41.782703,-87.664592,0,1,1,0,0
The Lunch Box Crew NFP - Dunbar High School Park,3000 S King Dr,Chicago,IL,60616,41.84037,-87.618512,1,0,1,0,0
New Life House of Prayer - New Life House of Prayer,8001 South Racine,Chicago,IL,60620,41.748546,-87.653329,0,1,1,0,0
Building Temple Ministries - St. Luke,7262 S Coles Ave,Chicago,IL,60649,41.763435,-87.562411,0,1,1,0,0
New Mt Moriah Missionary - New Mt Moriah Missionary,1501 N Harding Ave,Chicago,IL,60651,41.908272,-87.724901,0,1,1,0,0
Columbia College - Chartwells at University Center,525 S State St,Chicago,IL,60605,41.874988,-87.627287,0,0,1,0,0
Catholic Charities of Archdioces - Gary Elem School,3740 W 31st St,Chicago,IL,60623,41.83788,-87.718763,1,0,1,0,0
Catholic Charities of Archdioces - MO Davis Apts,3632 S Indiana Ave,Chicago,IL,60653,41.828695,-87.622017,0,0,1,0,0
Catholic Charities of Archdioces - Faith Pentescostal Holiness,8044 S Racine Ave,Chicago,IL,60620,41.747358,-87.653953,0,0,1,0,0
Catholic Charities of Archdioces - Back Of The Yards Playground,4922 S Throop,Chicago,IL,60609,41.804365,-87.657592,0,0,1,0,0
Catholic Charities of Archdioces - MO Van Buren Park Apts,2045 W Jackson Blvd,Chicago,IL,60612,41.877199,-87.678351,0,0,1,0,0
Catholic Charities of Archdioces - LSSI - Winthrop Childrens Center,4848 N Winthrop Ave,Chicago,IL,60640,41.970869,-87.658105,0,0,1,0,0
Catholic Charities of Archdioces - MO The Parways  ,6718 S East End Ave,Chicago,IL,60649,41.772732,-87.584183,0,0,1,0,0
Catholic Charities of Archdioces - Faith Tabernacle Baptist Church,8210 S Cornell Ave,Chicago,IL,60617,41.745669,-87.584545,0,1,1,0,0
Catholic Charities of Archdioces - Bethlehem Star MB Church,9231 S Cottage Grove,Chicago,IL,60619,41.726546,-87.604101,0,1,1,0,0
Catholic Charities of Archdioces - Southlawn United Methodist Church,8605 S Cregier Ave,Chicago,IL,60617,41.738556,-87.580212,0,0,1,0,0
Catholic Charities of Archdioces - Woodlawn East Comm & Neighbors,6450 S Stony Island Ave,Chicago,IL,60637,41.777314,-87.586648,0,0,1,0,0
Catholic Charities of Archdioces - MO Diversey Square Apt,3300 W Diversey Ave,Chicago,IL,60647,41.932257,-87.71013,0,0,1,0,0
Catholic Charities of Archdioces - Miracle Center,3740 W Belden,Chicago,IL,60647,41.922993,-87.721271,0,0,1,0,0
Catholic Charities of Archdioces - Community Youth Development Inst,7836 S Union Ave,Chicago,IL,60620,41.751306,-87.641633,0,1,1,0,0
Catholic Charities of Archdioces - Daley College,7500 S Pulaski Rd,Chicago,IL,60652,41.756508,-87.723908,0,1,1,0,0
Catholic Charities of Archdioces - Benton House Over 21 Committee,3052 S Gratten Ave,Chicago,IL,60608,41.838866,-87.654122,0,0,1,0,0
Catholic Charities of Archdioces - Calvary Baptist Church,8247 S Jeffery Blvd,Chicago,IL,60617,41.744725,-87.575549,0,0,1,0,0
Catholic Charities of Archdioces - Bright Star Community Outreach,735 E 44th St,Chicago,IL,60653,41.81467,-87.607811,0,1,1,0,0
Catholic Charities of Archdioces - Catholic Charities Western,5332 S Western Ave,Chicago,IL,60609,41.796692,-87.684525,0,1,1,0,0
Catholic Charities of Archdioces - Catholic Charities Armitage,3110 W Armitage,Chicago,IL,60647,41.917759,-87.706037,0,1,1,0,0
Catholic Charities of Archdioces - Catholic Charities Commercial,8959 S Commercial,Chicago,IL,60617,41.73213,-87.55092,0,1,1,0,0
Catholic Charities of Archdioces - Catholic Charities Diversey,4622 W Diversey,Chicago,IL,60639,41.931604,-87.742417,0,1,1,0,0
Catholic Charities of Archdioces - Catholic Charities Kedzie,2400 S Kedzie,Chicago,IL,60623,41.84794,-87.705513,0,1,1,0,0
Catholic Charities of Archdioces - Catholic Charities Cermak,1643 W Cermak,Chicago,IL,60608,41.852023,-87.667409,0,1,1,0,0
Catholic Charities of Archdioces - MO Pullman Wheelworks,901 E 104th Street,Chicago,IL,60628,41.704505,-87.601886,0,0,1,0,0
Catholic Charities of Archdioces - Emmanuel Community Development,6844 S Indiana,Chicago,IL,60637,41.769698,-87.620605,0,1,1,0,0
Catholic Charities of Archdioces - New Life Community Church,3039 South Normal Avenue,Chicago,IL,60616,41.838838,-87.638635,0,1,1,0,0
Catholic Charities of Archdioces - Seventh Prebyterian Church,8623 South Sangamon,Chicago,IL,60620,41.737264,-87.647085,0,0,1,1,0
Catholic Charities of Archdioces - MO Continental Plaza Apartments,1330 W 76th St,Chicago,IL,60620,41.756605,-87.657407,0,0,1,0,0
Catholic Charities of Archdioces - MO Drexel Towers Apartments,4917 S Drexel Blvd,Chicago,IL,60615,41.805235,-87.603704,0,0,1,0,0
Catholic Charities of Archdioces - MO Eastwood Apartments,850 E Eastwood Ave,Chicago,IL,60640,41.966627,-87.651641,0,0,1,0,0
Catholic Charities of Archdioces - MO Ellis Apartments,4624 S Ellis,Chicago,IL,60653,41.81041,-87.602201,0,0,1,0,0
Catholic Charities of Archdioces - MO Englewood Gardens 1 Apts,6545 S Normal,Chicago,IL,60621,41.774909,-87.636761,0,0,1,0,0
Catholic Charities of Archdioces - MO Eastwood Towers,4640 N Sheridan Rd,Chicago,IL,60640,41.966526,-87.655061,0,0,1,0,0
Catholic Charities of Archdioces - MO Lawless Gardens Apartments,3550 S Rhodes,Chicago,IL,60653,41.82962,-87.615389,0,0,1,0,0
Catholic Charities of Archdioces - MO Lawndale Apartments,3445 W Madison,Chicago,IL,60624,41.880784,-87.712856,0,0,1,0,0
Catholic Charities of Archdioces - MO Parkview Apartments,5110 S King Drive,Chicago,IL,60615,41.801584,-87.617101,0,0,1,0,0
Catholic Charities of Archdioces - MO Spring Grove Apartments,4554 S Drexel,Chicago,IL,60653,41.811668,-87.604788,0,0,1,0,0
